# Input file: /home/c707165/Steffi/HATPRO/TestData/python_one_hour//ZENIT_140101_030911.BLB
# BLBMin_25.44 10.9499998093
# BLBMin_56.66 272.230010986
# BLBMin_31.4 269.700012207
# BLBMax_56.66 272.519989014
# BLBMax_25.44 91.1200027466
# BLBMin_51.26 269.869995117
# BLBMin_52.28 269.869995117
# BLBMin_23.84 10.6300001144
# FreqAnz 14
# BLBMax_31.4 269.700012207
# BLBTimeRef 1
# BLBCode 567845848
# BLBMin_26.24 129.940002441
# BLBMin_23.04 13.3599996567
# BLBMax_27.84 269.700012207
# BLBMax_58.0 271.920013428
# BLBMin_57.3 272.239990234
# BLBMax_54.94 269.869995117
# BLBMax_23.84 10.0399999619
# BLBMax_26.24 233.589996338
# BLBMax_22.24 14.6000003815
# BLBMax_52.28 269.869995117
# BLBMin_58.0 271.959991455
# AngleAnz 10
# BLBMin_53.86 269.869995117
# N 3
# BLBMax_53.86 269.869995117
# BLBMin_22.24 15.3500003815
# BLBMax_23.04 11.1999998093
# BLBMax_51.26 269.869995117
# BLBMin_27.84 267.799987793
# BLBMax_57.3 271.899993896
# BLBMin_54.94 269.869995117
# timestamp elevation frequence value
    1388545751 19.20  25.44            28.160000
    1388545751 19.20  26.24            26.660000
    1388545751 19.20  27.84            25.410000
    1388545751 19.20  31.40            27.940001
    1388545751 19.20  51.26           192.009995
    1388545751 19.20  52.28           232.169998
    1388545751 19.20  53.86           270.519989
    1388545751 19.20  54.94           271.839996
    1388545751 19.20  56.66           271.519989
    1388545751 19.20  57.30           271.619995
    1388545751 19.20  58.00           271.609985
    1388545751 14.40  22.24            50.869999
    1388545751 14.40  23.04            49.130001
    1388545751 14.40  23.84            43.540001
    1388545751 14.40  25.44            36.220001
    1388545751 14.40  26.24            34.080002
    1388545751 14.40  27.84            32.480000
    1388545751 14.40  31.40            35.529999
    1388545751 14.40  51.26           216.720001
    1388545751 14.40  52.28           249.220001
    1388545751 14.40  53.86           271.549988
    1388545751 14.40  54.94           271.869995
    1388545751 14.40  56.66           271.440002
    1388545751 14.40  57.30           271.279999
    1388545751 14.40  58.00           271.339996
    1388545751 11.40  22.24            62.130001
    1388545751 11.40  23.04            60.000000
    1388545751 11.40  23.84            53.110001
    1388545751 11.40  25.44            44.160000
    1388545751 11.40  26.24            41.509998
    1388545751 11.40  27.84            39.580002
    1388545751 11.40  31.40            43.119999
    1388545751 11.40  51.26           234.039993
    1388545751 11.40  52.28           259.010010
    1388545751 11.40  53.86           272.230011
    1388545751 11.40  54.94           271.929993
    1388545751 11.40  56.66           271.510010
    1388545751 11.40  57.30           271.429993
    1388545751 11.40  58.00           271.250000
    1388545751 8.40  22.24            79.309998
    1388545751 8.40  23.04            76.800003
    1388545751 8.40  23.84            67.830002
    1388545751 8.40  25.44            62.779999
    1388545751 8.40  26.24            53.200001
    1388545751 8.40  27.84            50.630001
    1388545751 8.40  31.40            54.889999
    1388545751 8.40  51.26           250.660004
    1388545751 8.40  52.28           266.369995
    1388545751 8.40  53.86           272.519989
    1388545751 8.40  54.94           272.239990
    1388545751 8.40  56.66           271.420013
    1388545751 8.40  57.30           271.290009
    1388545751 8.40  58.00           271.220001
    1388545751 6.60  22.24            99.510002
    1388545751 6.60  23.04            95.870003
    1388545751 6.60  23.84            85.300003
    1388545751 6.60  25.44           119.120003
    1388545751 6.60  26.24            67.820000
    1388545751 6.60  27.84            63.799999
    1388545751 6.60  31.40            68.019997
    1388545751 6.60  51.26           260.250000
    1388545751 6.60  52.28           269.709991
    1388545751 6.60  53.86           272.489990
    1388545751 6.60  54.94           271.940002
    1388545751 6.60  56.66           271.250000
    1388545751 6.60  57.30           271.239990
    1388545751 6.60  58.00           271.019989
    1388545751 5.40  22.24           119.449997
    1388545751 5.40  23.04           115.769997
    1388545751 5.40  23.84           104.489998
    1388545751 5.40  25.44           160.050003
    1388545751 5.40  26.24            86.070000
    1388545751 5.40  27.84            80.180000
    1388545751 5.40  31.40            83.430000
    1388545751 5.40  51.26           265.179993
    1388545751 5.40  52.28           271.149994
    1388545751 5.40  53.86           272.359985
    1388545751 5.40  54.94           271.920013
    1388545751 5.40  56.66           271.040009
    1388545751 5.40  57.30           271.170013
    1388545751 5.40  58.00           270.959991
    1388545751 4.80  22.24           132.050003
    1388545751 4.80  23.04           128.899994
    1388545751 4.80  23.84           117.459999
    1388545751 4.80  25.44           179.460007
    1388545751 4.80  26.24            99.989998
    1388545751 4.80  27.84            93.070000
    1388545751 4.80  31.40            95.949997
    1388545751 4.80  51.26           267.079987
    1388545751 4.80  52.28           271.750000
    1388545751 4.80  53.86           272.320007
    1388545751 4.80  54.94           271.649994
    1388545751 4.80  56.66           271.149994
    1388545751 4.80  57.30           271.160004
    1388545751 4.80  58.00           270.940002
    1388545751 4.20  22.24           145.820007
    1388545751 4.20  23.04           143.779999
    1388545751 4.20  23.84           132.600006
    1388545751 4.20  25.44           246.089996
    1388545751 4.20  26.24           117.449997
    1388545751 4.20  27.84           109.500000
    1388545751 4.20  31.40           112.680000
    1388545751 4.20  51.26           268.720001
    1388545751 4.20  52.28           272.230011
    1388545751 4.20  53.86           272.390015
    1388545751 4.20  54.94           271.570007
    1388545751 4.20  56.66           271.089996
    1388545751 4.20  57.30           271.019989
    1388545751 4.20  58.00           270.859985
    1388545751 0.00  22.24           269.700012
    1388545751 0.00  23.04           269.700012
    1388545751 0.00  23.84           269.700012
    1388545751 0.00  25.44           269.700012
    1388545751 0.00  26.24           269.700012
    1388545751 0.00  27.84           269.700012
    1388545751 0.00  31.40           269.700012
    1388545751 0.00  51.26           269.700012
    1388545751 0.00  52.28           269.700012
    1388545751 0.00  53.86           269.700012
    1388545751 0.00  54.94           269.700012
    1388545751 0.00  56.66           269.700012
    1388545751 0.00  57.30           269.700012
    1388545751 0.00  58.00           269.700012
    1388546051 90.00  22.24            15.350000
    1388546051 90.00  23.04            14.600000
    1388546051 90.00  23.84            13.520000
    1388546051 90.00  25.44            11.200000
    1388546051 90.00  26.24            10.630000
    1388546051 90.00  27.84            10.040000
    1388546051 90.00  31.40            10.950000
    1388546051 90.00  51.26            91.330002
    1388546051 90.00  52.28           130.110001
    1388546051 90.00  53.86           233.639999
    1388546051 90.00  54.94           268.290009
    1388546051 90.00  56.66           271.799988
    1388546051 90.00  57.30           271.859985
    1388546051 90.00  58.00           271.880005
    1388546051 30.00  22.24            27.490000
    1388546051 30.00  23.04            26.309999
    1388546051 30.00  23.84            23.639999
    1388546051 30.00  25.44            19.540001
    1388546051 30.00  26.24            18.580000
    1388546051 30.00  27.84            17.620001
    1388546051 30.00  31.40            19.190001
    1388546051 30.00  51.26           151.130005
    1388546051 30.00  52.28           196.440002
    1388546051 30.00  53.86           264.929993
    1388546051 30.00  54.94           271.559998
    1388546051 30.00  56.66           271.450012
    1388546051 30.00  57.30           271.510010
    1388546051 30.00  58.00           271.480011
    1388546051 19.20  22.24            39.419998
    1388546051 19.20  23.04            37.759998
    1388546051 19.20  23.84            33.740002
    1388546051 19.20  25.44            27.959999
    1388546051 19.20  26.24            26.490000
    1388546051 19.20  27.84            25.200001
    1388546051 19.20  31.40            27.650000
    1388546051 19.20  51.26           192.089996
    1388546051 19.20  52.28           232.149994
    1388546051 19.20  53.86           270.480011
    1388546051 19.20  54.94           271.890015
    1388546051 19.20  56.66           271.420013
    1388546051 19.20  57.30           271.399994
    1388546051 19.20  58.00           271.250000
    1388546051 14.40  22.24            50.810001
    1388546051 14.40  23.04            48.820000
    1388546051 14.40  23.84            43.520000
    1388546051 14.40  25.44            36.130001
    1388546051 14.40  26.24            33.990002
    1388546051 14.40  27.84            32.389999
    1388546051 14.40  31.40            35.299999
    1388546051 14.40  51.26           216.759995
    1388546051 14.40  52.28           249.240005
    1388546051 14.40  53.86           271.579987
    1388546051 14.40  54.94           271.950012
    1388546051 14.40  56.66           271.299988
    1388546051 14.40  57.30           271.239990
    1388546051 14.40  58.00           271.029999
    1388546051 11.40  22.24            62.080002
    1388546051 11.40  23.04            59.779999
    1388546051 11.40  23.84            53.189999
    1388546051 11.40  25.44            44.169998
    1388546051 11.40  26.24            41.520000
    1388546051 11.40  27.84            39.500000
    1388546051 11.40  31.40            42.980000
    1388546051 11.40  51.26           233.979996
    1388546051 11.40  52.28           258.989990
    1388546051 11.40  53.86           271.769989
    1388546051 11.40  54.94           271.829987
    1388546051 11.40  56.66           271.049988
    1388546051 11.40  57.30           271.100006
    1388546051 11.40  58.00           271.040009
    1388546051 8.40  22.24            79.349998
    1388546051 8.40  23.04            76.639999
    1388546051 8.40  23.84            68.040001
    1388546051 8.40  25.44            62.650002
    1388546051 8.40  26.24            53.310001
    1388546051 8.40  27.84            50.599998
    1388546051 8.40  31.40            54.860001
    1388546051 8.40  51.26           250.460007
    1388546051 8.40  52.28           266.299988
    1388546051 8.40  53.86           272.200012
    1388546051 8.40  54.94           271.820007
    1388546051 8.40  56.66           270.980011
    1388546051 8.40  57.30           271.049988
    1388546051 8.40  58.00           270.959991
    1388546051 6.60  22.24            97.309998
    1388546051 6.60  23.04            93.610001
    1388546051 6.60  23.84            83.589996
    1388546051 6.60  25.44           111.860001
    1388546051 6.60  26.24            66.160004
    1388546051 6.60  27.84            62.369999
    1388546051 6.60  31.40            66.610001
    1388546051 6.60  51.26           259.410004
    1388546051 6.60  52.28           269.480011
    1388546051 6.60  53.86           272.230011
    1388546051 6.60  54.94           271.910004
    1388546051 6.60  56.66           271.029999
    1388546051 6.60  57.30           270.980011
    1388546051 6.60  58.00           270.779999
    1388546051 5.40  22.24           119.019997
    1388546051 5.40  23.04           115.199997
    1388546051 5.40  23.84           104.150002
    1388546051 5.40  25.44           158.970001
    1388546051 5.40  26.24            85.809998
    1388546051 5.40  27.84            79.919998
    1388546051 5.40  31.40            83.160004
    1388546051 5.40  51.26           264.929993
    1388546051 5.40  52.28           270.730011
    1388546051 5.40  53.86           271.929993
    1388546051 5.40  54.94           271.640015
    1388546051 5.40  56.66           270.850006
    1388546051 5.40  57.30           270.769989
    1388546051 5.40  58.00           270.690002
    1388546051 4.80  22.24           131.460007
    1388546051 4.80  23.04           128.270004
    1388546051 4.80  23.84           117.080002
    1388546051 4.80  25.44           176.949997
    1388546051 4.80  26.24            99.589996
    1388546051 4.80  27.84            92.650002
    1388546051 4.80  31.40            95.580002
    1388546051 4.80  51.26           266.970001
    1388546051 4.80  52.28           271.410004
    1388546051 4.80  53.86           272.049988
    1388546051 4.80  54.94           271.779999
    1388546051 4.80  56.66           270.859985
    1388546051 4.80  57.30           270.859985
    1388546051 4.80  58.00           270.660004
    1388546051 4.20  22.24           145.210007
    1388546051 4.20  23.04           143.339996
    1388546051 4.20  23.84           132.070007
    1388546051 4.20  25.44           241.600006
    1388546051 4.20  26.24           116.989998
    1388546051 4.20  27.84           108.989998
    1388546051 4.20  31.40           112.160004
    1388546051 4.20  51.26           268.670013
    1388546051 4.20  52.28           271.779999
    1388546051 4.20  53.86           272.040009
    1388546051 4.20  54.94           271.570007
    1388546051 4.20  56.66           270.809998
    1388546051 4.20  57.30           270.799988
    1388546051 4.20  58.00           270.730011
    1388546051 0.00  22.24           269.790009
    1388546051 0.00  23.04           269.790009
    1388546051 0.00  23.84           269.790009
    1388546051 0.00  25.44           269.790009
    1388546051 0.00  26.24           269.790009
    1388546051 0.00  27.84           269.790009
    1388546051 0.00  31.40           269.790009
    1388546051 0.00  51.26           269.790009
    1388546051 0.00  52.28           269.790009
    1388546051 0.00  53.86           269.790009
    1388546051 0.00  54.94           269.790009
    1388546051 0.00  56.66           269.790009
    1388546051 0.00  57.30           269.790009
    1388546051 0.00  58.00           269.790009
    1388546351 90.00  22.24            15.520000
    1388546351 90.00  23.04            14.740000
    1388546351 90.00  23.84            13.510000
    1388546351 90.00  25.44            11.240000
    1388546351 90.00  26.24            10.680000
    1388546351 90.00  27.84            10.320000
    1388546351 90.00  31.40            11.180000
    1388546351 90.00  51.26            91.120003
    1388546351 90.00  52.28           130.220001
    1388546351 90.00  53.86           233.619995
    1388546351 90.00  54.94           267.859985
    1388546351 90.00  56.66           271.829987
    1388546351 90.00  57.30           271.959991
    1388546351 90.00  58.00           271.540009
    1388546351 30.00  22.24            27.870001
    1388546351 30.00  23.04            26.690001
    1388546351 30.00  23.84            23.820000
    1388546351 30.00  25.44            19.660000
    1388546351 30.00  26.24            18.680000
    1388546351 30.00  27.84            17.870001
    1388546351 30.00  31.40            19.490000
    1388546351 30.00  51.26           150.889999
    1388546351 30.00  52.28           196.399994
    1388546351 30.00  53.86           265.130005
    1388546351 30.00  54.94           271.279999
    1388546351 30.00  56.66           271.269989
    1388546351 30.00  57.30           271.369995
    1388546351 30.00  58.00           271.079987
    1388546351 19.20  22.24            39.849998
    1388546351 19.20  23.04            38.180000
    1388546351 19.20  23.84            34.150002
    1388546351 19.20  25.44            28.139999
    1388546351 19.20  26.24            26.680000
    1388546351 19.20  27.84            25.510000
    1388546351 19.20  31.40            27.840000
    1388546351 19.20  51.26           191.960007
    1388546351 19.20  52.28           232.100006
    1388546351 19.20  53.86           270.489990
    1388546351 19.20  54.94           271.570007
    1388546351 19.20  56.66           271.119995
    1388546351 19.20  57.30           270.920013
    1388546351 19.20  58.00           270.660004
    1388546351 14.40  22.24            50.849998
    1388546351 14.40  23.04            48.810001
    1388546351 14.40  23.84            43.660000
    1388546351 14.40  25.44            36.119999
    1388546351 14.40  26.24            34.020000
    1388546351 14.40  27.84            32.560001
    1388546351 14.40  31.40            35.450001
    1388546351 14.40  51.26           216.929993
    1388546351 14.40  52.28           249.350006
    1388546351 14.40  53.86           271.700012
    1388546351 14.40  54.94           271.670013
    1388546351 14.40  56.66           271.160004
    1388546351 14.40  57.30           271.019989
    1388546351 14.40  58.00           270.890015
    1388546351 11.40  22.24            62.000000
    1388546351 11.40  23.04            59.560001
    1388546351 11.40  23.84            53.240002
    1388546351 11.40  25.44            44.060001
    1388546351 11.40  26.24            41.470001
    1388546351 11.40  27.84            39.610001
    1388546351 11.40  31.40            43.119999
    1388546351 11.40  51.26           233.710007
    1388546351 11.40  52.28           258.640015
    1388546351 11.40  53.86           271.570007
    1388546351 11.40  54.94           271.109985
    1388546351 11.40  56.66           270.799988
    1388546351 11.40  57.30           270.640015
    1388546351 11.40  58.00           270.540009
    1388546351 8.40  22.24            79.449997
    1388546351 8.40  23.04            76.680000
    1388546351 8.40  23.84            68.309998
    1388546351 8.40  25.44            62.799999
    1388546351 8.40  26.24            53.400002
    1388546351 8.40  27.84            50.889999
    1388546351 8.40  31.40            54.990002
    1388546351 8.40  51.26           250.490005
    1388546351 8.40  52.28           266.279999
    1388546351 8.40  53.86           272.029999
    1388546351 8.40  54.94           271.100006
    1388546351 8.40  56.66           270.679993
    1388546351 8.40  57.30           270.739990
    1388546351 8.40  58.00           270.299988
    1388546351 6.60  22.24            99.220001
    1388546351 6.60  23.04            95.379997
    1388546351 6.60  23.84            85.370003
    1388546351 6.60  25.44           118.750000
    1388546351 6.60  26.24            67.730003
    1388546351 6.60  27.84            63.849998
    1388546351 6.60  31.40            68.010002
    1388546351 6.60  51.26           260.250000
    1388546351 6.60  52.28           269.570007
    1388546351 6.60  53.86           271.980011
    1388546351 6.60  54.94           271.299988
    1388546351 6.60  56.66           270.750000
    1388546351 6.60  57.30           270.670013
    1388546351 6.60  58.00           270.399994
    1388546351 5.40  22.24           118.660004
    1388546351 5.40  23.04           114.760002
    1388546351 5.40  23.84           103.889999
    1388546351 5.40  25.44           159.759995
    1388546351 5.40  26.24            85.570000
    1388546351 5.40  27.84            79.790001
    1388546351 5.40  31.40            83.059998
    1388546351 5.40  51.26           264.760010
    1388546351 5.40  52.28           270.760010
    1388546351 5.40  53.86           271.679993
    1388546351 5.40  54.94           271.089996
    1388546351 5.40  56.66           270.510010
    1388546351 5.40  57.30           270.589996
    1388546351 5.40  58.00           270.239990
    1388546351 4.80  22.24           130.929993
    1388546351 4.80  23.04           127.639999
    1388546351 4.80  23.84           116.660004
    1388546351 4.80  25.44           177.699997
    1388546351 4.80  26.24            99.199997
    1388546351 4.80  27.84            92.389999
    1388546351 4.80  31.40            95.320000
    1388546351 4.80  51.26           266.679993
    1388546351 4.80  52.28           271.149994
    1388546351 4.80  53.86           271.609985
    1388546351 4.80  54.94           271.149994
    1388546351 4.80  56.66           270.540009
    1388546351 4.80  57.30           270.549988
    1388546351 4.80  58.00           270.209991
    1388546351 4.20  22.24           144.570007
    1388546351 4.20  23.04           142.449997
    1388546351 4.20  23.84           131.490005
    1388546351 4.20  25.44           241.990005
    1388546351 4.20  26.24           116.500000
    1388546351 4.20  27.84           108.690002
    1388546351 4.20  31.40           111.889999
    1388546351 4.20  51.26           268.290009
    1388546351 4.20  52.28           271.790009
    1388546351 4.20  53.86           271.660004
    1388546351 4.20  54.94           271.109985
    1388546351 4.20  56.66           270.519989
    1388546351 4.20  57.30           270.489990
    1388546351 4.20  58.00           270.230011
    1388546351 0.00  22.24           269.869995
    1388546351 0.00  23.04           269.869995
    1388546351 0.00  23.84           269.869995
    1388546351 0.00  25.44           269.869995
    1388546351 0.00  26.24           269.869995
    1388546351 0.00  27.84           269.869995
    1388546351 0.00  31.40           269.869995
    1388546351 0.00  51.26           269.869995
    1388546351 0.00  52.28           269.869995
    1388546351 0.00  53.86           269.869995
    1388546351 0.00  54.94           269.869995
    1388546351 0.00  56.66           269.869995
    1388546351 0.00  57.30           269.869995
    1388546351 0.00  58.00           269.869995
# Input file: /home/c707165/Steffi/HATPRO/TestData/python_one_hour//ZENIT_140101_032410.BLB
# BLBMin_25.44 11.2299995422
# BLBMin_56.66 271.399993896
# BLBMin_31.4 269.5
# BLBMax_56.66 272.0
# BLBMax_25.44 91.1100006104
# BLBMin_51.26 269.630004883
# BLBMin_52.28 269.630004883
# BLBMin_23.84 10.7899999619
# FreqAnz 14
# BLBMax_31.4 269.5
# BLBTimeRef 1
# BLBCode 567845848
# BLBMin_26.24 129.899993896
# BLBMin_23.04 13.6099996567
# BLBMax_27.84 269.5
# BLBMax_58.0 271.799987793
# BLBMin_57.3 272.100006104
# BLBMax_54.94 269.630004883
# BLBMax_23.84 10.3000001907
# BLBMax_26.24 233.399993896
# BLBMax_22.24 14.8500003815
# BLBMax_52.28 269.630004883
# BLBMin_58.0 271.809997559
# AngleAnz 10
# BLBMin_53.86 269.630004883
# N 3
# BLBMax_53.86 269.630004883
# BLBMin_22.24 15.5500001907
# BLBMax_23.04 11.3699998856
# BLBMax_51.26 269.630004883
# BLBMin_27.84 267.859985352
# BLBMax_57.3 272.040008545
# BLBMin_54.94 269.630004883
# timestamp elevation frequence value
    1388546650 90.00  22.24            15.870000
    1388546650 90.00  23.04            15.270000
    1388546650 90.00  23.84            13.980000
    1388546650 90.00  25.44            11.620000
    1388546650 90.00  26.24            10.990000
    1388546650 90.00  27.84            10.580000
    1388546650 90.00  31.40            11.440000
    1388546650 90.00  51.26            91.320000
    1388546650 90.00  52.28           130.119995
    1388546650 90.00  53.86           233.649994
    1388546650 90.00  54.94           268.059998
    1388546650 90.00  56.66           271.839996
    1388546650 90.00  57.30           271.809998
    1388546650 90.00  58.00           271.779999
    1388546650 30.00  22.24            28.020000
    1388546650 30.00  23.04            26.940001
    1388546650 30.00  23.84            24.110001
    1388546650 30.00  25.44            19.910000
    1388546650 30.00  26.24            18.889999
    1388546650 30.00  27.84            18.030001
    1388546650 30.00  31.40            19.650000
    1388546650 30.00  51.26           150.970001
    1388546650 30.00  52.28           196.610001
    1388546650 30.00  53.86           265.070007
    1388546650 30.00  54.94           271.579987
    1388546650 30.00  56.66           271.369995
    1388546650 30.00  57.30           271.359985
    1388546650 30.00  58.00           271.250000
    1388546650 19.20  22.24            40.540001
    1388546650 19.20  23.04            38.849998
    1388546650 19.20  23.84            34.709999
    1388546650 19.20  25.44            28.600000
    1388546650 19.20  26.24            27.040001
    1388546650 19.20  27.84            25.799999
    1388546650 19.20  31.40            28.170000
    1388546650 19.20  51.26           191.979996
    1388546650 19.20  52.28           232.229996
    1388546650 19.20  53.86           270.529999
    1388546650 19.20  54.94           271.750000
    1388546650 19.20  56.66           271.059998
    1388546650 19.20  57.30           270.980011
    1388546650 19.20  58.00           270.940002
    1388546650 14.40  22.24            51.230000
    1388546650 14.40  23.04            49.220001
    1388546650 14.40  23.84            43.910000
    1388546650 14.40  25.44            36.410000
    1388546650 14.40  26.24            34.279999
    1388546650 14.40  27.84            32.650002
    1388546650 14.40  31.40            35.650002
    1388546650 14.40  51.26           216.800003
    1388546650 14.40  52.28           249.350006
    1388546650 14.40  53.86           271.720001
    1388546650 14.40  54.94           271.630005
    1388546650 14.40  56.66           270.940002
    1388546650 14.40  57.30           270.869995
    1388546650 14.40  58.00           270.679993
    1388546650 11.40  22.24            62.160000
    1388546650 11.40  23.04            59.880001
    1388546650 11.40  23.84            53.320000
    1388546650 11.40  25.44            44.240002
    1388546650 11.40  26.24            41.619999
    1388546650 11.40  27.84            39.689999
    1388546650 11.40  31.40            43.150002
    1388546650 11.40  51.26           233.889999
    1388546650 11.40  52.28           258.760010
    1388546650 11.40  53.86           271.820007
    1388546650 11.40  54.94           271.230011
    1388546650 11.40  56.66           270.829987
    1388546650 11.40  57.30           270.899994
    1388546650 11.40  58.00           270.709991
    1388546650 8.40  22.24            79.779999
    1388546650 8.40  23.04            77.180000
    1388546650 8.40  23.84            68.599998
    1388546650 8.40  25.44            63.090000
    1388546650 8.40  26.24            53.700001
    1388546650 8.40  27.84            50.980000
    1388546650 8.40  31.40            55.139999
    1388546650 8.40  51.26           250.229996
    1388546650 8.40  52.28           266.339996
    1388546650 8.40  53.86           271.910004
    1388546650 8.40  54.94           271.279999
    1388546650 8.40  56.66           270.690002
    1388546650 8.40  57.30           270.519989
    1388546650 8.40  58.00           270.510010
    1388546650 6.60  22.24            99.750000
    1388546650 6.60  23.04            96.129997
    1388546650 6.60  23.84            86.019997
    1388546650 6.60  25.44           118.360001
    1388546650 6.60  26.24            68.199997
    1388546650 6.60  27.84            64.120003
    1388546650 6.60  31.40            68.290001
    1388546650 6.60  51.26           259.980011
    1388546650 6.60  52.28           269.459991
    1388546650 6.60  53.86           271.619995
    1388546650 6.60  54.94           271.029999
    1388546650 6.60  56.66           270.579987
    1388546650 6.60  57.30           270.510010
    1388546650 6.60  58.00           270.399994
    1388546650 5.40  22.24           119.110001
    1388546650 5.40  23.04           115.400002
    1388546650 5.40  23.84           104.459999
    1388546650 5.40  25.44           159.059998
    1388546650 5.40  26.24            86.040001
    1388546650 5.40  27.84            80.129997
    1388546650 5.40  31.40            83.339996
    1388546650 5.40  51.26           264.799988
    1388546650 5.40  52.28           270.609985
    1388546650 5.40  53.86           271.390015
    1388546650 5.40  54.94           270.839996
    1388546650 5.40  56.66           270.269989
    1388546650 5.40  57.30           270.339996
    1388546650 5.40  58.00           270.149994
    1388546650 4.80  22.24           131.289993
    1388546650 4.80  23.04           128.190002
    1388546650 4.80  23.84           116.970001
    1388546650 4.80  25.44           178.360001
    1388546650 4.80  26.24            99.599998
    1388546650 4.80  27.84            92.680000
    1388546650 4.80  31.40            95.480003
    1388546650 4.80  51.26           266.670013
    1388546650 4.80  52.28           270.970001
    1388546650 4.80  53.86           271.450012
    1388546650 4.80  54.94           270.839996
    1388546650 4.80  56.66           270.450012
    1388546650 4.80  57.30           270.399994
    1388546650 4.80  58.00           270.260010
    1388546650 4.20  22.24           144.800003
    1388546650 4.20  23.04           142.809998
    1388546650 4.20  23.84           131.639999
    1388546650 4.20  25.44           243.929993
    1388546650 4.20  26.24           116.800003
    1388546650 4.20  27.84           108.919998
    1388546650 4.20  31.40           111.989998
    1388546650 4.20  51.26           268.019989
    1388546650 4.20  52.28           271.399994
    1388546650 4.20  53.86           271.350006
    1388546650 4.20  54.94           270.809998
    1388546650 4.20  56.66           270.160004
    1388546650 4.20  57.30           270.119995
    1388546650 4.20  58.00           269.839996
    1388546650 0.00  22.24           269.630005
    1388546650 0.00  23.04           269.630005
    1388546650 0.00  23.84           269.630005
    1388546650 0.00  25.44           269.630005
    1388546650 0.00  26.24           269.630005
    1388546650 0.00  27.84           269.630005
    1388546650 0.00  31.40           269.630005
    1388546650 0.00  51.26           269.630005
    1388546650 0.00  52.28           269.630005
    1388546650 0.00  53.86           269.630005
    1388546650 0.00  54.94           269.630005
    1388546650 0.00  56.66           269.630005
    1388546650 0.00  57.30           269.630005
    1388546650 0.00  58.00           269.630005
    1388546952 90.00  22.24            15.550000
    1388546952 90.00  23.04            14.850000
    1388546952 90.00  23.84            13.610000
    1388546952 90.00  25.44            11.370000
    1388546952 90.00  26.24            10.790000
    1388546952 90.00  27.84            10.300000
    1388546952 90.00  31.40            11.230000
    1388546952 90.00  51.26            91.110001
    1388546952 90.00  52.28           129.899994
    1388546952 90.00  53.86           233.399994
    1388546952 90.00  54.94           268.089996
    1388546952 90.00  56.66           272.040009
    1388546952 90.00  57.30           271.799988
    1388546952 90.00  58.00           271.799988
    1388546952 30.00  22.24            27.889999
    1388546952 30.00  23.04            26.660000
    1388546952 30.00  23.84            23.840000
    1388546952 30.00  25.44            19.760000
    1388546952 30.00  26.24            18.790001
    1388546952 30.00  27.84            17.870001
    1388546952 30.00  31.40            19.540001
    1388546952 30.00  51.26           150.839996
    1388546952 30.00  52.28           196.199997
    1388546952 30.00  53.86           264.899994
    1388546952 30.00  54.94           271.709991
    1388546952 30.00  56.66           271.679993
    1388546952 30.00  57.30           271.429993
